premise	hypo	label
I mambo mengi kama sisi .	Tukiwa safarini , i mambo mengi .	entailment
Naam , sikuwa najua kwamba hiyo inafaa kuwa mli mzuri wa kweli .	That is not a good mli , ni bure kabisa	contradictory
Ni baada ya kuwa tatizo linaanza .	Shida ilianza baada ya	entailment
Ubunifu kabisa na unapendeza kwa umati mdogo .	Inventive na maarufu na umati wa watu wadogo .	entailment
Hali ya kawaida alichukua , na mkono wa drew imeshuka kutoka kwenye makalio ya bunduki .	Drew ilikuwa sekunde moja mbali na risasi ya mwanaume .	neutral
Maelezo zaidi hutolewa katika kiambatisho 5.2 .	Kiambatisho kina maelezo zaidi .	entailment
Well said , dave hanson	Well said , dave hanson , i ' m sure watu will .	neutral
Maandishi ya maandishi 2.1 huilinganisha pato kwa kipimo kingine cha bidhaa ya kitaifa ya pato la kiuchumi ( gnp ) .	Hakuna kulinganisha kwa pato la pato la gnp .	contradictory
Jengo hilo katika kona ya charlotte square na south charlotte street ilikuwa ni kuzaliwa ya alexander graham bell , mvumbuzi wa simu .	Alexander graham bell , mvumbuzi wa simu , alizaliwa katika jengo hilo pale pembeni ya charlotte square .	entailment
Alikuwa poa , bora kuliko jon let on , said the kal	Kal alijua kwamba mwanaume huyo alikuwa mpambanaji bora kuliko jon told watu kuhusu .	neutral
Yeah there ' s not too wengi si wengi sana around hapa	Kadhaa kadhaa wapo katika eneo la karibu .	contradictory
Sasa enjoy it , guiness viaggio !	Kujienjoy nayo !	entailment
Yeah you know uh is he going to bwakisa this with this you know and he ' s not a yeller lakini lakini	Hapendi wakati hii .	neutral
Umezidisha kiwango chako cha muda wa dakika kumi next ndani ya sekunde thelathini ijayo	Kipimo cha muda wa dakika kumi ni rahisi kukosa .	neutral
Hii don aje ?	Je , tuna uhakika wa hili ?	entailment
Kwa mujibu wa usa leo , nchi nyingi will hali ya mawingu lakini hali nzuri ya hewa jumanne .	Hali ya hewa ya jumanne itakuwa sunny .	contradictory
David hall , mkurugenzi wa misaada ya kisheria vijijini katika weslaco , alisema huduma za kisheria kwa ajili ya masikini katika bonde la rio la rio ni na kuhitaji ongezeko la kuongezeka kwa fedha .	David hall ni muswada wa kisheria ambao anwani fedha za fedha .	neutral
Na anataka yeah aliniambia tu this last week ati amesema don ' t you remember i fedha at four years na wao na walisema hiyo tano na sisi papers na i maybe i might have been there i don ' t remember hear that but pia mimi nilikuwa si kwa hiyo so i wasn ' t kulipa as close of attention	Nakumbuka kusikia wao wao kwa miaka minne ; nilikuwa kulipa kwa umakini .	contradictory
Ilikuwa ni biased ? aliuliza adrin .	Adrin hajali kama ilikuwa ni biased au sio .	contradictory
Kwa kuongezea , faida nyingine inajumuisha washauri wa majengo halisi kwa mipango ya pensheni ili kuendelea kusajili na sec , ambayo will washauri wa kuzingatia mahitaji ya tendo la usalama wa mapato ya retirement ya 1974 ( erisa ) .	Mfanyakazi wa usalama wa mapato ya retirement met na upinzani wengi nchini congress .	neutral
Na kati ya haya , basi , wewe miji ya kihistoria ya jelouse , wigan , na bornes .	Wewe katika miji ya kihistoria ya jelouse , wigan , na bornes katika njia yako ya mwisho .	entailment
Sasa ongea na mimi juu ya hiyo	Sitaki kusikia chochote kutoka kwako .	contradictory
Wanasheria wa mashitaka hapo yeye na chama chake na tani za pesa .	Alikuwa pesa nyingi na majaribio wanasheria .	entailment
Mashindano kwa ujumla amini kuongoza kwa ufanisi , kuwa ni kiuchumi au kiufundi .	Matukio ya hivi karibuni na watu kuhoji iwapo sio hekima hii ya kawaida ni ya kweli .	neutral
Nyama za wanyama na kondoo sio vivutio vya utalii kama vile .	Masoko ya ng ' ombe ni kwa watalii kwa na kupiga muonekano .	contradictory
Je , unaamini , bwana hency , hawa walikuwa mimi na amosi lutterfield ?	Amos alileta mayai mawili fresh kutoka kwa kuku wake wa kuthaminiwa .	neutral
Kweli naamini nchi ipo katika ubora wa mikono , lakini vipi i na mawazo haya mabaya ?	I think nchi iko kwa uweza mikono	contradictory
Sote sisi vitambaa vyetu vya kampeni kutoka kwenye vita vya hr22 .	Wote wana vitambaa vyao vya kampeni kutokana na vita vya hr22	entailment
Wagonjwa hawa walikuwa na uwezekano wa kuwa mdogo , kiume , disheveled , uninsured , na kipato cha chini .	Wagonjwa walikuwa na uwezekano wa kuwa vijana wenye kipato cha chini .	entailment
Gao will kwa kujadili hali ya mapendekezo na maafisa wa uwakala wa mjuzi ; kupata nakala za nyaraka za uwakala kuunga mkono utekelezaji wa mapendekezo ; na kufanya kazi ya kutosha kuthibitisha kuwa hatua zilizopendekezwa ni na , kwa kiwango kinawezekana , kwamba matokeo ya taka ni ..	Gao ni akiacha yote katika kuhakikisha kuwa vitendo vilivyopendekezwa ni kupitia .	neutral
Safari zaidi na zaidi ya safari na boda vuka ca ' daan kama alivyo kuwa karibu na fena kef .	Ca ' daan alikuwa kuendesha peke yake kwa fena kef .	neutral
Kweli ?	Hiyo ndio kesi ?	neutral
Kurekebisha wa muda kwani na gharama za ruzuku , workouts ya kiutawala ya mikopo ya utahangaika , na vitendo ambavyo ni ndani ya masharti ya mkataba uliopo .	Kurekebisha hufanya gharama nyingi za ruzuku ambazo kuongeza kila mwaka .	contradictory
Tafsiri ambayo inahitajika alien kuwa bila malipo katika kozi ya madai wange aliens masikini na chaguo la hobson la kukubali uwakilishi au kutembelea familia zao ughaibuni .	Wageni hawana kuchagua kati ya familia na uwakilishi .	contradictory
Giants wanasema kuwa wamiliki wa timu nyingine ni dhidi ya mpango wao , kwa sababu ni katika ruzuku ya umma .	Ruzuku ya umma inajumuisha pesa iliyotumika kununua safari za helikopta na hookers .	neutral
Wakati huo , she kutoka chuo kikuu cha coppin , hufanya kazi kama mshauri wa madawa ya kulevya na pombe , left nyumba na mipango ya kuanza kufanya kazi kwenye shahada ya master mwaka huu .	Zaidi ya kipindi cha muda katika sentensi ya asili , ameenda shule , alifanya kazi katika uwanja wake , ulihama kwenye eneo lake mwenyewe , na will shahada yake ijayo hivi karibuni .	entailment
Na kwa hakika mimi bila ya shaka i .	I kando wasi wasi wangu	entailment
Kumbe hapo ndipo nilijifunza kuhusu	Sijawahi kujifunza kitu chochote .	contradictory
Labda sio wazo baya na hili kefir .	Kwa kefir hii , ni wazo la kutisha .	contradictory
Dowmloa serves kwenye bodi ya ushauri wa SpeakOut.com , kampuni ya washington-kwa watumiaji kuingiliana na uamuzi wa uamuzi kupitia huduma ya mtandao wa jamii .	Speakout.com ni maarufu sana na raia wastani .	neutral
Madereva wengi will katika nyumba ya bok , kuwa katika nyumba ya kifahari ya coq d ' au mgahawa .	Nyumba ya bok ni kwenye mkahawa .	entailment
Yerusalemu flourished wakati wa miaka ya mapema ya mamlaka .	Uchumi wa yerusalemu na utamaduni chini chini ya mamlaka .	neutral
Katika ilani hiyo , tume prepared na kuchapishwa kwa uchambuzi wa kwanza wa udhibiti flexibility na walioalikwa maoni ya umma kuhusu rulemaking iliyopendekezwa , ikiwa ni pamoja na maoni kuhusu uchambuzi wa kwanza wa flexibility flexibility .	Tume kwani ripoti .	contradictory
Sisi sana , alisema , kuwa kuwa mbali tu lavar bud ni kwa .	Si watu wengi wanataka pitch ndani	neutral
That that was the reason ilibidi kwa yangu	Ilibidi kwa yangu kwa sababu walivaa nje .	neutral
Kwa kuongezea , wawakilishi kutoka mashirika bila utaalamu na wafanyakazi wa kiutawala amini kuwa changamoto ngumu zaidi ilikuwa moyo kujitolea kwa ajili ya kuchangia muda wa ziada ili kutekeleza kazi za kiutawala inahitajika kupanga mikutano na zaidi zaidi ya kusambaza habari .	Kulikuwa na kidogo wao kufanya kazi ya kujitolea kuacha kufanya kazi , kufanya kazi kwa zaidi ya saa 24	contradictory
You know it ' s i mean i should labda ni issue kubwa unajua coz it ' s doing a lot of damage but i ' m something you know i don ' t think watu wengi kweli sana coz it ' s nothing they know don ' t think we really have too much control juu yake	Sisi na uchafuzi wa hewa kwa sababu hatuna udhibiti .	neutral
Katika kilima hadi kusini mwa viwanja inasimama makumbusho ya archaeological , ambao mkusanyiko wake wa antiquities ni pamoja na sanamu za blackmagic na demeti kwamba mara moja alisimama katika agora wa kale wa kale .	Makumbusho ya archaeological ina mkusanyiko wa modest wa antiquities , lakini hakuna sanamu .	contradictory
Fainali nne za siku zilikuwa wamefungwa saa 4 chini ya sawa kwenda chini ya tisa , na ilikuwa ni dhahiri , watching wafanyakazi , unsmiling , kwamba hii ilikuwa ni jaribio la uvumilivu tu ili kuona ni nani angeweza kuepuka crashing na kusambaratika kwenye televisheni ya taifa kabisaa .	Walibaki wamefungwa mpaka shimo la mwisho	neutral
Mambo vipi katika eneo lako kwa heshima hiyo	How ' s everything uko wapi as far as that goes ?	entailment
Oh , sikia , nilikuwa na mimba sana wakati wa miaka hizo .	At the time , nilikuwa na mimba	entailment
Said kuwa ni rangi kubwa ya mafuta ya dunia , 22 na 7 m ( 72 by 23 ft ) , ni , kwa msaada wa mwana ico , wakati msanii alikuwa 70 .	Mtoto wa msanii alifanya kazi zote katika kukamilisha rangi ya mafuta .	contradictory
As mexicans yes hiyo hiyo	Kama canadians , ndio	contradictory
Mazingira pia lililoathirika na namna ambayo mamlaka ya wajumbe wa shirika na wajibu katika shirika hilo .	Vitendo vingi ambavyo wakala take kunaweza kuathiri mazingira .	neutral
Corpus vizuri , south padre ako chini ya kuinama .	South padre ni mbali kiasi	entailment
Hekalu ndogo lead kutoka kwenye ukumbi , akawa miungu ya ndani , na hekalu la imhotep , fundi mkuu wa ramilo ambaye alikuwa deified katika karne baada ya kifo chake .	Imhotep alikuwa deified baada ya kifo chake kwa sababu anaunda ramilo ilikuwa ni jambo la ajabu sana .	neutral
Cavendish , i much fear hakuna coincidence hapo	Naogopa ni mere coincidence , baada ya yote .	contradictory
Kanuni ya mwisho hawatakubaliwa kanuni y ' a kuboresha competitiveness wa benki shika makampuni kwa kuondoa mzigo wa udhibiti na vizuizi vya uendeshaji na blouse programu na mchakato wa ilani .	Kanuni ya kanuni ni kanuni ya mwisho alieandaa na rais wa zamani .	neutral
Kila mara amekuwa na wasiwasi na kusaidia watu .	Alikuwa mchoyo daima .	contradictory
And it ' s gonna be in the name of the day and it ' s a and it ' s gonna be in the name of the day and it ' s the best of the day and it ' s the best of the day ,	Hakuna wa watoto watakuwa wanaenda chuo bado .	contradictory
Barua iliyotumika na wasio kaya kutuma na kulipa bili kwa watu wengine wasio na kaya .	Barua used na wasio kaya kulipa bili kwa watu wasio na kaya ni njia ya ufanisi sana .	neutral
I like him kwa sababu he ' s reckless	There ' s a chance he ' ll do something terrible , lakini mimi kama yeye licha ya hayo .	neutral
Sisi masengenyo wa richard wa richard ford na amy tan .	Tumeweza kujikwaa maelezo ya undiscovered , na hiyo expose .	neutral
Hii ilikuwa inaenda job	Sisi mbele ya muda .	neutral
Idara ya haki hatimaye aliofungwa kuwa baraza la washauri wa kiuchumi alikuwa na mamlaka ya upatikanaji wa gaoas na kutoa rekodi .	Idara ya haki alikataa kutoa kwamba gao alikuwa na mamlaka katika kesi ya baraza la washauri wa kiuchumi .	contradictory
Grey ya kijivu ambayo wao na matumaini ya juu alikuwa kwa , na geuka kuwa mali ya mwanamke mwenye heshima kubwa !	Mwanamke mwenye heshima kubwa ni tu mjini kwenye limousine yake ya kijivu .	neutral
Chakushangaza , kuvutia ya dola milioni 10 si broadway kwa muda wote .	Huu ndio broadway mbaya zaidi ana kuona .	contradictory
Well listen you think wao pesa zao sisi pesa zetu usiku wa leo	You think wao pesa zao zote ?	contradictory
Kutoka hapa , utapata mwonekano kamili wa mstari wa tano tano ambao wamekaa hapo juu ya mji .	Unaweza kuona vibaramwezi tano hiyo juu ya mji kutoka hapa .	entailment
Karibu bado inaweza kuonekana chini ya majengo ya dunia , na ziara za mwongozo zinapatikana licha ya sifa ya eneo hilo kama sehemu ya spot na waathirika wa ugonjwa huo .	Kutokana na sifa za haunted za eneo , hakuna biashara kuendesha hapo .	contradictory
[ e ] cherry baada ya kuchukuliwa chini ya kumtumia au mbili , [ miji ] itabaki , kwa sababu ya uwezo wao wa nguvu na wenye akili , katika kituo cha mawazo ya kisiasa ya marekani .	Miji haiwezi kuwa muhimu kwa siasa za marekani .	contradictory
Kabati tofauti kabisa na vitambaa tofauti unajua mzito wools na	Wako karibu na kabati sawa .	contradictory
Um for the worst ninge assume	Kwa bora i	contradictory
Ya ya ya ya ya ya ya ya ya ya ya ya	Sio ya kwanza , lakini ya pili	entailment
Je , kampeni ya kisiasa ya foundering ilikuwa polycarp ya kufikia kwa kipindi cha televisheni cha kufeli !	Je , ni vipi kuhusu kipindi cha televisheni cha kufeli kuhusu kampeni ya kisiasa ambayo ni ya collapsing ?	entailment
It was nice talking to you too na we ' ll labda kuwa tena sawa sawa bye-bye	Ni uwezekano sisi na wewe tena .	entailment
Hizo overseers will kwa sababu inachukua muda na jitapa chakula ; wao na kisha na tena kwa kazi zaidi .	Those overseers always give us kama chakula mingi kama	contradictory
Kwa maneno mengine , hakuna tofauti kati ya ufafanuzi wangu wa hoja zao na wao wenyewe .	Ufafanuzi wetu wawili could kuwa tofauti zaidi .	contradictory
Newswoman alisaidia kuandaa ghorofa kubwa na akili kwa ajili ya familia .	Utunzaji wa akili alikuwa kwa wanafamilia .	entailment
Kwa nini wange kuwa maoni haya yana kufanya na wamarekani wa afrika ?	Je , unafikiria maoni haya yana mengi ya kufanya na wamarekani-wamarekani ?	contradictory
Na bila shaka pan ya kuoga ni sehemu tete ya chuma au plastiki katika .	Pan ya kuoga ni vibaya .	neutral
Itabidi kwa cord kutoka kwenye mambo ya jua , lakini hiyo inaweza kufanyika .	Itabidi kwa ngao kutoka kwenye jua mambo .	entailment
Hata hivyo , panda hii haijawahi kutokea .	Panda huenda na , lakini sisi na kujifanya kwani .	neutral
Naam , yeye .	Yeye yao .	neutral
Bustani ndogo kuelekea magharibi mwa scott monument ina kumbukumbu ya kwa kwa david livingstone , explorer na missionary .	Bustani kubwa kuelekea kaskazini mwa scott monument ni nyumbani kwa kumbukumbu ya explorer na missionary david livingstone .	contradictory
Na bila ya shaka sisi ndio wenye nguvu juu ya haya , na yeye ndiye mbora wa wanao .	Hili ni tatizo kati yetu hiyo pasua , lakini she kazi .	entailment
Bustani ni maarufu na watoto nani kutazama maonyesho ya marionette , kuendesha punda , na boti za sailing kwenye mabwawa ya mviringo .	Watoto kama ya inaonyesha katika bustani .	entailment
Hadithi fupi za newsweek lebo na wataalamu wa vijana wenye furaha ( furaha , ambao ni , mpaka wao ) .	Hadithi ya newsweek ilikuwa ndefu sana .	contradictory
Inategemea na nyaya gani unganisha chips gani , not on the fact that a given wire ni green	Inategemea kama wire ni green	contradictory
Henry ' s , at the henry grattan lounge in baggot street , serves chakula vizuri .	Kuna chakula poa hapo henry grattan lounge	entailment
Pamoja na hili kuna sarafu nyingi za kuvutia na zenye mvuto kwa ajili ya kuuza kwa , pamoja na mtajipanga na teenagers , kahawa ya kahawa ya milki , na copper na trei ya shaba na shaba ya mbao .	Mauzo ya sarafu bandia alikuwa marufuku katika istanbul .	contradictory
( vichwa 21 gundua mwaka 1977 sasa haitaonyeshwa katika mus ? ? e de cluny ; . )	Vichwa 21 kwenye maonyesho walikuwa mwaka wa 1977 .	entailment
Kuna jinsia ya siri katika nyumba za kike za kike ni kuwa bora kuliko jamaa .	Tajiri wa kike wa nyumbani ni zinazochapishwa kwa sababu inasema kuwa wanaume ni bora kuliko wanawake	neutral
Yeye mambo nje polepole , na pindi yeye na chochote yeye aende .	Yeye kwa urahisi na yeye ni mwepesi wa kubadilisha mawazo kama matokeo .	contradictory
Na we didn ' t ever call it uh cokes na vile unajua sisi soda	We always call it coke	contradictory
Ndo vipi yeah	Mimi siko hivo	contradictory
Ikabidi weka kwenye nyumba ya nursing	Ikabidi wacha akae nyumbani kwake .	contradictory
Mtindo unaonyesha kwamba wakati utekelezaji kamili wa kanuni zilizopo kama vile programu ya mvua ya acid , nox ya nox , viwango ya ii kwa magari na malori , kiwango mzito cha injini ya diesel , na kanuni ya mafuta ya diesel na diesel ya mafuta ya diesel ni kwenye akaunti , upungufu wa ziada will kuleta maeneo katika mafanikio .	Kipindi cha mvua ya acid sio kanuni .	contradictory
My wife ' s bro alikuwa anaishi california na alikuwa na honda nitakavyo i think na alikuwa na kama mia hamsini thousa na miles juu yake na yeye na uh na uh na uh na ni na ni ya ya gari karibu na miaka kumi na mbili , na nilipata maili sabini ya maili moja juu yake ni yote na nilikuwa na matatizo na wakati wote	Nilinunua chevette kutoka kwa rafiki .	neutral
Memorials katika mraba du canada na makaburi mazuri ya kanada katika hautot ya karibu-sur-mer kuadhimisha kuwa jasiri lakini abortive canadian uvamizi kwenye nazi ya nazi mnamo agosti 19 , 1942 .	Matendo ya ujasiri ya canadians katika dieppe walikuwa .	contradictory
Kwa kutumia kigezo hiki wakala iliyokadiriwa kuwa 4,600 kati ya mashirika 6,400 lililoathirika na kanuni ingekuwa biashara ndogo na ambazo takriban mashirika madogo 15,000 katika vikundi vya viwanda lililoathirika na kanuni iliyopendekezwa wange kama wao chini ya watu 10	Wakala iliyokadiriwa kuwa kuhusu theluthi mbili za makampuni wange .	entailment
Hiyo bears wazo langu kidogo kabisa .	Hii hutusaidia kusonga pamoja katika uchunguzi wetu .	neutral
Kwa hakika , ni kiasi bila repartee tete wa albamu za awali .	Pamoja na repartee wa albamu za awali , ni vizuri .	contradictory
Yeah na it doesn ' t yeah it doesn ' t make that much difference katika maisha ya wastani katika jamii ya kisayansi na maeneo ambayo ni	Ni jamii ya kisayansi kwa njia nyingi .	contradictory
Pia utapata hapa mwanzo wa kupitia dolorose ambapo vituo vya crosehold a kwa wageni bila sababu ya asili yao au imani zao .	Wageni wote ni na eneo hilo .	entailment
