premise	hypo	label
Um-Hum à bạn biết điều gì khác thực sự làm tôi ngạc nhiên bây giờ tôi đã kết hôn với một người texas địa phương và tôi không phải là	Tôi đã kết hôn với một người texas địa phương và tôi không thích họ .	neutral
Các phân tích parametric được thực hiện bởi các âm lượng khác nhau trong các giả định khác nhau về mức độ chi phí của các chi phí thay đổi trong quá trình chạy dài .	Phân tích phân tích là một loại nghiên cứu chi phí .	entailment
Do đó , điều quan trọng là các cơ quan phát triển độc đáo và giảm tốn kém cách để huấn luyện các nhân viên của họ-Nhớ cũng như mức độ trở lại để đầu tư vào các kỹ năng cần thiết cho quản lý định hướng có kết quả sẽ phụ thuộc vào các nhân viên tốt được khuyến khích để đặt những kỹ năng đó để sử dụng .	Các cơ quan nên phát triển cách độc đáo để huấn luyện nhân viên của họ .	entailment
Lincoln thực sự đã đếm rồi .	Lincoln đã đếm từ hai mươi .	neutral
Phần thứ hai địa chỉ cùng một chủ đề trong kết nối với các thỏa thuận dịch vụ thương lượng ( Nsas ) , được gọi là niche classifications , mà là dịch vụ đặc biệt và tỷ lệ sắp xếp được thương lượng giữa dịch vụ bưu chính và một số các nhóm của các thư mục với các tính năng phù hợp với việc sử dụng của hệ thống bưu điện .	Cùng một chủ đề có thể được tìm thấy trong phần thứ hai .	entailment
Net cấp cao cấp dự bị - lợi nhuận , nếu bất kỳ , của hiện tại giá trị của tương lai đảm bảo tử endowment lợi qua hiện tại giá trị của tương lai net hiểm .	Điều đó không thể cho những lợi ích tương lai được hưởng thụ bởi các bảo hiểm tương lai .	contradictory
Chúng ta sẽ giữ nó cho đến cuối cùng và mở cái khác đầu tiên .	Chúng ta sẽ mở cái này đầu tiên và cái kia sau đó .	contradictory
Chúng tôi đã đưa chúng tôi vào ngân sách họ sẽ chạy như họ có thể nói cho tôi biết bạn sẽ sử dụng bao nhiêu dầu .	Không có ngân sách nào cả .	contradictory
Napoleon chỉ nhìn thấy một người mẫu bằng gỗ và hình mẫu của cái vòm .	Napoleon đã thấy một mô hình của cái vòm trước khi anh ta chết .	entailment
Ồ , cô ấy không làm gì cả .	Đối với kiến thức của tôi - và tôi có thể sai , cô ấy không thực hiện một hành động duy nhất .	neutral
Tôi chắc chắn là bác sĩ bauerstein nghi ngờ điều đó .	Tôi không nghĩ là bác sĩ baeuerstein nghi ngờ .	contradictory
Jon ghét nụ cười đó nhưng adrin rõ ràng ghét nó nhiều hơn và nó đã làm việc cho jon .	Cả hai đều yêu nụ cười đó .	contradictory
Tôi đã không nhận ra nó là gì trong một thời gian tôi bước vào một căn phòng mà một số trong số đó và tôi sẽ tự hỏi điều gì là bạn biết và rồi một ngày tôi nhận ra rằng đó là đàn bạch đàn	Chuyện đó chưa bao giờ xảy ra với tôi rằng đây là đàn bạch đàn .	contradictory
Một biệt thự lớn đối diện , gần như ấn tượng , các nhà casa de efrica , với da , trống , trang phục , hình vẽ , và đồ đạc từ một số 26 quốc gia châu phi , cũng như một bộ sưu tập của các đối tượng liên quan đến santera , cái afro-Tôn giáo Cuba ( xem trang 26 ; casa de efrica sẽ có khả năng đóng cửa để nâng cấp cho đến khi kết thúc năm 2000 ) .	Đồ đạc từ một số 26 quốc gia châu phi có thể được tìm thấy trong một biệt thự nhỏ .	contradictory
Nước hoa ngày hôm nay vẫn còn phổ biến và bạn sẽ thấy máy xay nước hoa ở chợ bao quanh bởi hàng trăm chai thủy tinh chứa nhiều tinh dầu kết hợp để tạo ra một mùi hương độc thân .	Nước hoa blenders ưu đãi giá rẻ và chất lượng nước hoa trong chợ .	neutral
Người thổ ottoman đã đẩy venetian và các lực lượng khác từ châu á nhỏ , xuyên qua đảo aegean , cho đến khi họ rời khỏi đất liền hy lạp .	Người thổ ottoman đã bị đánh bại bởi cái .	contradictory
Nếu tôi không nhầm , anh ta có thứ gì đó trên tay áo của anh ta .	Anh ta có vẻ không che giấu gì cả .	contradictory
Đây là đứa trẻ mà thực sự là bạn mà bạn biết hầu như không làm cho nó qua trường trung học	Điểm học của thằng nhóc rất xấu xa .	neutral
Tôi là một người bất mãn , tôi chỉ là một người bất mãn xung quanh tôi là tôi là người ơ gốc ơ ông scrooge tôi đoán	Tôi là một người rất không hài lòng ở xung quanh .	entailment
Phương Pháp rõ ràng duy nhất của guber và Peter ' misjudgment là overspending của họ cho đồ nội thất đồ cổ , du thuyền , những bữa tiệc ngủ ở aspen , và giống như , và một người kế vị của những quả bom trong văn phòng .	Guber và peter rõ ràng là overspend cho đồ đạc đồ cổ và du thuyền .	entailment
Một khi hy lạp , một thành viên nato , có liên quan , toàn bộ châu âu , bị ràng buộc bởi hiệp ước , có thể theo dõi .	Họ biết rằng châu âu sẽ phải theo dõi .	neutral
Hiện tại , các cây điện được yêu cầu để giảm khí thải của oxide oxide ( nox ) và Lưu Huỳnh Dioxide ( So2 ) .	Giảm khí thải của Lưu Huỳnh Dioxide là yêu cầu của các cây điện .	entailment
Tôi đã lấy đứng của tôi từ đầu tiên .	Tôi đã đứng dựa vào cái cuối cùng .	contradictory
Nó được giới thiệu vào thế kỷ 19 , cùng với đường sắt , máy quay , và whisky .	Whiskey và máy quay không được giới thiệu vào thế kỷ 19	contradictory
Theo truyền thuyết , nó được ban đầu tên là mons martyrum ' ở đâu , sau khi bị chặt đầu , giám mục đầu tiên của thị trấn , Saint Denis , đã nhặt được đầu của hắn và bỏ đi .	Tại Trang web , giám mục đầu tiên của thị trấn , khi bị chặt đầu , được nói là đã nhặt được đầu của mình và bỏ đi .	entailment
Câu chuyện của mccourt cho thấy họ không thể làm thế .	Câu chuyện ngụ ý rằng họ không thể làm điều đó .	entailment
Mặc dù anh ta cũng có quan ngại về hướng dẫn về tiêu chuẩn , anh ta ghi nhận rằng nghiên cứu cho thấy rằng các hướng dẫn đó không phải là kết quả trong điều trị nghèo hơn .	Anh ta lo lắng về hướng dẫn viên .	entailment
Các cuộc điều tra theo tiêu chuẩn được thiết lập bởi hội đồng tổng thống về sự chính trực và hiệu quả ( pcie ) như là phù hợp cho công việc của gao .	Hội đồng của tổng thống về sự chính trực và hiệu quả của các tiêu chuẩn .	contradictory
Bauerstein vào ? cô ấy nhìn chằm chằm vào tôi .	bauerstein ở đây chưa ? cô ấy đã hỏi trong khi nhìn chằm chằm .	entailment
Oh của bạn lên ở memphis	Anh phải lấy cho tôi một kỷ niệm .	neutral
Chim bạn biết điều này là quá nhiều công việc	Anh biết chim là quá nhiều công việc mà .	entailment
Tôi sẽ nói với anh những gì tôi không hiểu -- Tại sao giáo sư shoshanna sofaer của trường đại học baruch nghe có vẻ bồng bột vậy .	Tôi không hiểu tại sao giáo sư shoshanna sofaer của baruch đại học nghe có vẻ bồng bột .	entailment
Trước khi ban tiểu ban ở chi nhánh lập pháp , ủy ban về phân bổ ngân sách ,	Không có gì là trước khi bất cứ điều gì như tất cả chúng đều trên cùng một chiếc máy bay .	contradictory
Kho đường đã được đưa đến jamaica bởi người tây ban nha trong thế kỷ 16 , và rất nhiều vụ cắt đã được xuất .	Kho đường đã được chuyển đến jamaica bởi người tây ban nha .	entailment
Chúng ta sẽ đi thôi .	Chúng ta sẽ ở lại .	contradictory
Anh không nên lo lắng về hầu hết những thứ tôi muốn nói là tôi không biết nó có hơi gần cận cảnh nhưng uh	Tôi biết điều này gần như nhìn thấy tôi nhưng tôi không thích suy nghĩ xa trong tương lai .	neutral
Đối với mỗi 200 thành công [ Thi thể thay thế ] Người nhận , tòa án sẽ có 30,000 giờ làm việc , để được sử dụng như là tòa án được tìm thấy nhiều hấp dẫn nhất .	Tòa án sẽ không có thời gian làm việc chuyên nghiệp , không bao giờ , tất cả mọi thứ .	contradictory
Sự tiến bộ tầm nhìn sẽ được dự đoán trên các khu vực lớn bao gồm các công viên quốc gia và các khu vực hoang dã và phục hồi của nhiều nước ngọt và các hệ sinh thái ven biển	Các công viên quốc gia đã cầu hôn một kế hoạch để thu hút khách du lịch trong khi cùng một lúc giúp đỡ môi trường .	neutral
Ừ cái gì bây giờ anh đang ở bang nào vậy	Anh đang ở bang nào vậy ?	entailment
Bạn đã cố gắng để có được bên ngoài ước tính để xem những gì nó có giá trị để có một cái gì đó sơn	Anh chỉ định tự mình làm thôi sao ?	contradictory
Chúng tôi đã có một bữa trưa muộn và dành cả buổi chiều nghỉ ngơi trong vườn .	Chúng tôi rất thích bữa trưa muộn	neutral
Tôi nói đúng .	Vậy thì tôi chính xác .	entailment
Vì vậy , bạn biết hai dặm một ngày để và từ công việc nên nó loại cắt giao thông của tôi chi phí rất nhiều nhưng bây giờ tôi vừa mới mua một ngôi nhà mới và tôi là một nửa tiếng	Bây giờ tôi sống cách đây nửa tiếng , nhưng tôi đã từng ở cách đây hai dặm .	entailment
Tiến xa hơn các bước , các bạn vượt qua hai nơi dành riêng cho nghi lễ ablutions bắt buộc trước khi cầu nguyện hồi giáo .	Có hai địa điểm cho nghi lễ đi xa hơn nữa .	entailment
