premise	hypo	label
要求 外国人 在 整个 诉讼 过程 中 持续 存在 的 一 种 解释 将 会 面对 贫穷 的 外国人 , 因为 霍布森 选择 在 国外 接受 代表 或 探访 其 家人 .	外国人 不必 在 家庭 和 代表 权 之间 作出 选择 .	contradictory
巨人 队 说 , 其他 小组 的 业主 都 在 支持 他们 的 计划 , 因为 它 使 人们 对 挥霍 的 公共 补贴 提 出 质疑 .	公共 补贴 包括 用于 购买 直升机 和 妓女 的 资金 .	neutral
同时 , 她 从 coppin 国立 学院 毕业 , 担任 毒品 和 酗酒 顾问 , 离开 补贴 住房 , 并 计划 今年 开始 硕士 学位 工作 .	在 原来 的 一 段 时间 里 , 她 去 了 学校 , 在 她 的 田里 工作 , 搬 到 她 自己 的 地方 , 很 快 就 会 开始 她 的 下 一个 学位 .	entailment
目前 我 对 她 毫无疑问	我 放弃 了 我 的 担心 .	entailment
所以 呢 这 就 是 我 学 到 的	我 从没 学过 什么	contradictory
也许 这 不 是 一个 坏主意 这个 kefir.	这 是 一个 可怕 的 想法 .	contradictory
多尼 是 一个 设 在 华盛顿 的 初创 公司 的 咨询 委员会 , 其 目的 是 增强 用户 通过 社区 网络 服务 与 决策者 互动 的 能力 .	Speakout.com 很 受 普通 市民 欢迎 .	neutral
大多数 司机 将 能够 指出 福 克 房子 , 变成 了 优雅 的 红酒 餐厅 或 餐厅 .	Bok house 变成 了 一 家 餐厅 .	entailment
耶路撒冷 在 任务 规定 的 最初 几 年 里 蓬勃 发展 .	耶路撒冷 的 经济 和 文化 在 这 一 任务 规定 下 蓬勃 发展 .	neutral
在 该 通知 中 , 委员会 编写 并 发表 了 初步 的 管理 灵活性 分析 , 并 邀请 公众 就 拟议 的 规则 制定 提 出 书面 意见 , 包括 对 初步 管理 灵活性 分析 的 评论 意见 .	委员会 没有 公布 报告 .	contradictory
我们 得到 了 很多 这 一 点 , 她 说 , 注意到 到 目前 为止 只 有 lavar bud stark 正在 投球 .	没有 很多 人 想 投球 .	neutral
这 就 是 我 不得不 代替 我 的 原因	我 不得不 替换 我 的 , 因为 他们 穿 了.	neutral
此外 , 没有 专业 和 行政 工作 人员 的 组织 的 代表 认为 , 一个 更加 困难 的 挑战 是 鼓励 志愿 人员 提供 更 多 的 时间 来 执行 组织 会议 所 需 的 行政 任务 , 并 进一步 促进 信息 交流 .	他们 在 工作 超过 24 个 小时 的 工作 中 , 几乎 不 能 让 志愿 人员 停止 工作 .	contradictory
你 知道 这 是 我 的 意思 是 我 可能 是 一个 大 问题 你 知道 , 因为 它 是 做 了 很多 的 破坏 , 但 我 是 你 知道 我 不 认为 很多 人 真的 想到 它 , 因为 它 是 什么 , 我 的 意思 是 , 别 以为 我们 有 太 多 的 控制权	我们 不 认为 空气 污染 是 因为 我们 没有 控制权	neutral
在 广场 以南 的 山上 矗立 着 考古 博物馆 , 其 珍贵 的 文物 包括 波塞冬 和 demeter 的 雕像 , 曾经 站 在 古代 士麦那 的 agora 上 .	考古 博物馆 有 少量 文物 , 但 没有 雕像 .	contradictory
第四 天 的 最后 四 分钟 是 在 4点4 分 在 后面 的 4 下 , 很 明显 , 看 着 他们 劳工 离开 , unsmiling , 这 只 是 一个 耐力 测试 , 看看 谁 可以 避免 在 国家 电视 上 崩溃 和 瓦解 ..	他们 一直 绑 着 直到 最后 一个 洞 .	neutral
你 这 方面 的 情况 如何	你 到底 在 哪儿 ?	entailment
哦 , 听 着 , 我 是 如此 怀孕 在 这些 年 .	当时 我 怀孕 了	entailment
说 是 世界 上 最 大 的 油画 , 227 米 ( 7223 英尺 ) , 在 儿子 多 米 尼 科 的 帮助 下 完成 , 当时 艺术家 是 70. 年.	艺术家 的 儿子 做 了 所有 的 工作 完成 油画 .	contradictory
就 像 墨西哥人 一样	作为 加拿大 人 , 是的 .	contradictory
该 机构 代表 在 整个 组织 的 权力 和 责任 的 方式 也 影响 了 环境 .	近东 救济 工程处 采取 的 许多 行动 都 可能 影响 环境 .	neutral
好吧 南 德 神父 在 下面	南 神父 有 点 远 了	entailment
小 圣迹 来自 大厅 , 纪念 当地 的 神 , 还有 一 座 圣殿 , 伊姆霍特 , 金字塔 的 伟大 建筑师 , 在 他 死 后 几 个 世纪 被 神化 .	伊姆霍特 在死后 被 神化 , 因为 建造 金字塔 是 一个 令 人 难以置信 的 壮举 .	neutral
卡文迪什 , 我 很 害怕 那里 没有 巧合	我 怕 这 只 是 巧合 , 毕竟 .	contradictory
最后 规则 修订 了 规例 , 以 改善 银行 控股 公司 的 竞争力 , 消除 不 必要 的 规 管 负担 和 运作 限制 , 以及 简化 申请 及 通知 程序 .	条例y 是 前 总统 起草 的 最后 一 项 规定 .	neutral
她 总是 关心 帮助 人们 .	她 总是 很 自私	contradictory
会 有 一些 孩子 真 的 有 它 , 如果 他们 一直 在 日间 护理 的 整个 时间 , 并 不 是 是的 , 现在 正在 变成 青少年 , 在 一些 情况 下 年轻 的 大学 .	孩子 们 都 不 会 上 大 学 了	contradictory
非 家庭 向 其他 非 家庭 发送 和 支付 账单 的 邮件 .	非 家庭 用 邮件 向 其他 非 家庭 支付 账单 是 一 种 非常 有效 的 方法 .	neutral
我 喜欢 他 , 因为 他 太 鲁莽 了	有 一个 机会 他 会 做 一些 可怕 的 事情 , 但 我 喜欢 他 尽管如此 .	neutral
我们 揭露 了 理 乍得 福特 和 艾米 谭 的 反革命 阴谋 .	我们 成功 地 发现 了 未 发现 的 信息 , 帮助 我们 揭露 了 他们 .	neutral
这 是 要 去 工作 .	我们 早就 想 到 了	neutral
司法部 最终 承认 , 经济 顾问 理事会 须 接受 gaoas 访问 权 , 并 提供 记录 .	司法部 拒绝 承认 gao 对 经济 顾问 委员会 拥有 权力 .	contradictory
他们 寄予 厚望 的 灰色 豪华 轿车 被 追踪 到 哈罗盖特 , 变成 了 一 位 非常 受尊敬 的 少女 的 财产 !	一个 很 受 尊敬 的 女孩 只 在 她 的 灰色 豪华 轿车 里 见 过	neutral
令 人 惊讶 的 是 , .10 亿 美元 的 壮观 不 是 百老汇 的 有史以来 最 大 的 失败 .	这 是 百老汇 所 见 过 的 最 糟糕 的 失败 .	contradictory
好 了 听 着 你 觉得 他们 赚 了 钱 我们 今晚 赚 到 了 我们 的 钱	你 认为 他们 失去 了 所有 的 钱 ?	contradictory
从 这里 , 你 会 得到 一个 完整 的 视野 五 个 风车 在 镇上 .	你 可以 看到 五 个 风车 从 这里 坐 在 镇上 .	entailment
在 目前 的 大楼 下 仍然 可以 看到 近距离 , 尽管 该 地区 的 声誉 被 这种 疾病 的 受害者 所 困扰 , 但 仍 有 导游 服务 .	由于 该 地区 闹鬼 的 声誉 , 没有 企业 在 那里 运作 .	contradictory
[e ] 在 被 砍 下 一 两 个 档次 之后 , [ 城市 ] 将 因 其 能量 和 智慧 的 集中 而 继续 处于 美国 政治 想象 的 中心 .	城市 对 美国 政治 来说 永远 不 会 是 重要 的 .	contradictory
完全 不同 的 衣柜 有 不同 的 织物 你 知道 更 重 的 火和	他们 几乎 是 相同 的 衣柜 .	contradictory
嗯 , 这 是 最 糟糕 的 , 我 会 承担	为了 最 好 的 , 我 会 假设 .	contradictory
第二 个 呢	不 是 第一 个 , 而 是 第二 个	entailment
如果 一 场 失败 的 政治 运动 是 一个 失败 的 电视 节目 的 疯狂 前提 , 怎么办 !	一个 失败 的 电视 节目 关于 一个 正在 崩溃 的 政治 运动 呢 ?	entailment
很 高兴 跟 你 聊天 我们 可能 会 再 跟 你 说话 好 吧 , 再见	很 可能 我们 会 再 跟 你 说话	entailment
这些 监督员 不 会 喂 我们 , 因为 它 需要 时间 和 浪费 食物 ; 他们 让 我们 死去 , 然后 让 我们 拖 回去 做 更 多 的 工作 .	那些 监督员 总是 给 我们 多少 食物 我们 喜欢 .	contradictory
换 句 话 来 说 , 我 对 他们 的 论点 和 他们 自己 的 说法 是 没有 分别 的 .	我们 的 两 个 描述 不 会 有 更 大 的 不同 .	contradictory
Newswoman 帮助 为 家庭 安排 了 一个 更 大 的 公寓 和 精神 护理 .	为 家庭 成员 提供 了 精神病 治疗 .	entailment
你 为什么 认为 这个 评论 与 非裔美国 人 有关 ?	你 不觉 得 这个 评论 和 非裔美国 人 有 很 大 关系 吗 ?	contradictory
当然 , 淋浴 锅 是 一个 相当 脆弱 的 一 块 金属 或 塑料 , 不管 它 是 什么 ,	淋浴 锅 做 得 很 差	neutral
他 必须 保护 脐带 从 太阳 的 东西 , 但 这 是 可以 做到 的 .	他 必须 保护 护 盾 免受 太阳 的 影响	entailment
然而 , 这种 攀登 从 未 发生 过 .	攀登 可能 已经 发生 , 但 我们 不 会 谈论 它 , 假装 它 没有 .	neutral
好吧 , 他 给 他们 看 了 .	他 打 了 他们 .	neutral
斯科特 纪念碑 以 西 的 一个 小 花园 有 一个 纪念碑 , 给 探险家 和 传教士 戴维 利文 斯通 .	在 斯科特 纪念碑 以 北 的 一个 大 花园 是 一个 纪念 探险家 和 传教士 戴维 利文 斯通 的 纪念碑 .	contradictory
我们 谈 了 一 遍 又 一 遍 ( 几乎 分手 了 几 次 ) , 她 越来越 好 了 , 但是 ...	这 是 我们 之间 的 一个 问题 几乎 把 我们 分开 , 但 她 正在 努力 .	entailment
花园 很 受 欢迎 的 孩子 们 喜欢 看 木偶戏 , 骑驴 和 在 圆形 池塘 上航 行船 .	孩子 们 真的 很 喜欢 在 花园里 的 木偶 表演 .	entailment
一个 较 短 的 [ 新闻 周刊 ] 故事 标签 这些 辍学 年轻人 不快乐 的 专业 人员 ( 不快乐 , 直到 他们 辍学 ) .	[ 新闻 周刊 ] 的 故事 很 长.	contradictory
取决 于 哪 一 条 线 连接 芯片 , 而 不 是 一个 电线 是 绿色 的 .	这 取决 于 电线 是否 是 绿色 的 .	contradictory
亨利 在 佛 街 的 henry 拉 休息室 为 好吃 的 食物 服务	在 henry 拉 休息室 有 很 好 的 食物 .	entailment
尽管如此 , 在 伊斯坦布尔 还有 很多 有趣 和 有 吸引力 的 假 古董 , 包括 剑 和 匕首 , 奥斯曼 咖啡 制造 集 , 铜 和 黄铜 纸 匣.	在 伊斯坦布尔 成功 地 禁止 出售 假 古董 .	contradictory
( 1977年 被 发现 的 21 个头 现在 在 毛里求斯 ??e-de cluny ) 显示.)	21 在 1977. 年 被 发现 .	entailment
在 女性 家庭 大亨 中 有 一个 微妙 的 性别 歧视 必须 表现 得 比 男人 更 好 .	女性 家庭 大亨 是 性别 歧视 , 因为 它 说 男人 比 女人 好 .	neutral
他 慢慢 地 担心 事情 一旦 他 抓住 了 他 不 放过 的 任何 东西	他 很 容易 受到 影响 他 很 快 就 会 改变 想法	contradictory
我们 从来 没有 叫 它 呃可乐 , 你 知道 我们 叫 它 苏打水	我们 总是 称之为 可卡因 .	contradictory
我 就 是 这样的	我 不 是 那种 人	contradictory
他们 被 迫 把 她 送 进 养老院	他们 被 迫 让 她 留 在 她 家里 .	contradictory
建模 显示 , 在 全面 实施 诸如 酸雨 计划 , nox sip , 汽车 和 卡车 的 第二 级 标准 , 重型 柴油 发动机 标准 以及 低硫 汽油 和 柴油 燃料 规则 等 现行 规定 时 , 都 考虑 到 了 这 一点. 还 需要 进一步 削减 , 以 使 各 领域 达到 目标 .	酸雨 计划 不 是 一 项 规例 .	contradictory
是 啊 , 我 妻子 的 哥哥 有 一个 他 住 在 加利福尼亚州 , 他 有 一个 本田 协议 我 想 , 他 有 一百五十 英里 的 thousa 在 它 上 , 他 卖 了 它 , 呃 从来 没有 问题 与 它 , 而 我 得到 了 一个 chevette 和 它. 这 辆 车 几乎 差不多 十二 岁 , 我 有 七十万 英里 在 它 的 一切 , 我 一直 有 问题 与 它 只 是 所有 的 时间 .	我 从 一个 朋友 那里 买 了 chevette.	neutral
1942. 年 八月 19日 , 加拿大 广场 上 的 纪念物 和 附近 的 美国 美丽 的 加拿大 墓地 , 纪念 了 1942. 年 八月 1942. 日 加拿大 对 纳粹 控制 的 迪耶普 的 勇敢 但 失败 的 袭击 .	加拿大 人 在 迪耶普 的 勇敢 行动 被 遗忘 了 .	contradictory
根据 这 一 标准 , 工程处 估计 , 受 该 规则 影响 的 6,400 家 公司 中 有 4,600 家 是 小 企业 , 受 拟议 规则 影响 的 行业 集团 中 约 有 15,000 个 小型 实体 不 会 受到 影响 , 因为 它们 的 就业率 低于 这些 企业.10 人.	工程处 估计 , 约 有 三分之二 的 公司 将 受到 影响 .	entailment
这 完全 是 我 的 想法 .	这 有 助于 我们 在 调查 中 采取 行动 .	neutral
当然 , 它 拖 了 一点点 没有 前 几 张 专辑 的 不 稳定 的 回答 .	随着 前 几 张 专辑 的 妙语连珠 , 它 的 速度 很 好 .	contradictory
是 啊 , 它 只 是 不 是的 , 它 并没有 使 这 很 大 的 不同 在 科学界 的 平均 生活 和 它 需要 的 地方	它 在 许多 方面 给 科学界 带来 好处 .	contradictory
你 也 会 在 这里 找到 从 dolorose 的 开始 , 在 那里 , crosehold 的 电台 吸引 游客 , 无论 他们 的 背景 或 信仰 .	游客 们 都 对 这个 地方 着迷 .	entailment
当地人 耸耸 肩 说 , 自 哥伦布 以来 的 500年 里 , 海岸线 的 地形 必须 发生 变化 .	当地人 说 , 海岸线 看 起来 就 像 哥伦布 到达 时 一样 .	contradictory
工作 人员 可以 向 你 介绍 150 多 种 羊群 中 的 19 种.	工作 人员 知道 一些 品种 .	neutral
这 是 由于 邮件 量 与 收入 密切 相关 , 美国 收入 分配 比 意大利 收入 分配 更为 倾斜 .	意大利 有 一个 更 公平 的 制度 .	neutral
接受 实体 并 不 牺牲 任何 价值 , 转让 实体 没有 取得 任何 价值 .	这些 转让 仍然 需要 大量 的 耗时 文件 才 能 完成 .	neutral
从 一 开始 拉斯维加斯 就 是 为 旅行者 服务 的	拉斯维加斯 是 用 来 为 旅行者 服务 的	entailment
我 的 意思 是 , 没有 一点点 , 所以 我们 还有 一些 修剪 工作 要 做 , 因为 我们 把 它 关闭 所 有的 时间 , 我们 知道 它 会 是 什么 工作 , 因为 你 几乎 要 把 整 件 事 都 脱 掉 . 再 来 一 次	我们 都 完成 了 !	contradictory
好吧 , 我 觉得 拉法	我 认为 这 是 la 法律 因为 我 的 一个 朋友 告诉 我 的 .	neutral
它们 被 归类 为 (a) 抵消 收据 ( 即 :	这 是 一 件 好事 , 他们 属于 这 一 类 .	neutral
一 篇 文章 说 , 美国 绝不 能 为了 卖 几 个 巨无霸 而 牺牲 自己 的 民主 理想 .	美国 没有 民主 理想 .	contradictory
我 坐 在 一 架 直升飞机 上 , 在 我 座位 的 边缘 .	我 坐 在 我 座位 的 边缘 .	entailment
发送 信号 , 有 意识 与否 , 她 不 是 完全 没有 羞耻 自己 .	她 发送 了 一个 似乎 无意识 的 信号 关于 她 的 耻辱 程度 .	neutral
" 你 想 让 我 把 他 赶 出去 "''	你 想 让 他 出来 和 他 自己 .	entailment
他们 期待 华盛顿 减轻 新 经济 的 负面 后果 .	华盛顿 正在 寻求 解决 经济 的 消极 方面 .	entailment
马上 就 到 了	好吧 , 酒吧 几乎 在 市 中心 .	neutral
没有 窗户 看 起来 很 奇怪	有 两 个 门.	neutral
我 认为 这 是 必要 的 , 我 的 意思 是 我 , 我 我 不 是 一个 大 的 这个 纯粹 的 权力 杀手 反正 我 的 意思 是 我 不 喜欢 这些 家伙 爬 到 那里 , 摆动 每 一 次 , 我 的 意思 是 , 我 想 这 是 一个 球员 应该 打 一个 全家 跑步 如果 他 有 一个 球 要 做到 这 一 点 , 但 当 你 得到 了 两 次 打击 你 , 你 有 一个 倾向 , 你 知道 你 应该 知道 , 缩短 你 的 秋千 一点点 你 知道 , 如果 它 是 一个. 完美 的 拍摄 , 但 我 的 意思 是 你 知道 罢工 对 他 来说 是 一个 很 大 的 问题 , 呃加 上 我 听说 他 不 是 很 多 的 团队 球员 , 反正 ,	我 听说 他 不 是 一个 团队 球员 .	entailment
那么 , 为什么 读 任何 类型 的 小说 ?	那么 , 有 什么 意义 阅读 任何 类型 的 小说 ?	entailment
第二 章 , 我们 要 谈 到 两 个 基本 问题 , 即 我们 需要 在 个案 研究 的 客观性 及其 问题 上 考虑 什么 ?	必须 考虑 到 个案 研究 的 客观性 .	entailment
这 一 地区 已经 开发 了 一些 酒店 , 特别 是 具 乐部 hotel la mola , formentera 的 最 豪华 度假 胜地 , hotel playa playa 和 mar-y- 土地 建筑群 .	该 地区 只 有 一 家 酒店 .	contradictory
我 想 我们 杀 了 他 是 错 的 美国 人 杀 了 他	美国 人 缺乏 对 正确 和 错误 的 感觉 ; 他们 一般 都 很 蠢.	neutral
是 啊 , 我 觉得 这 很 有趣 , 我 喜欢 只 是 看 广告牌	我 不 喜欢 广告牌	contradictory
这 就 是 反动派 别 在 这 一 软弱 的 迹象 中 随后 的 沮丧 , 德川 幕府 很 快 就 被 推翻 了 .	这种 软弱 的 迹象 给 反动 派别 带来 了 喜悦 .	contradictory
肯塔基州 目前 向 区域 法院 提交 案件 的 费用 为 50.5 0. 美元 .	肯塔基州 不 负责 起诉 案件	contradictory
提交 人 敦促 双方 承认 失败 并 继续 前进 .	提交 人 不 愿 与 任何 一 方 站 在 一起 , 因为 他们 不 想 引起 冲突 , 所以 他们 告诉 双方 只 是 继续 前进 , 并 解决 问题 .	neutral
