premise	hypo	label
Számos szövetségi információs hatóság a saját erőfeszítései során már elkezdett dolgozni az útmutatóban megadott tanácsok szerint.	A szövetségi CIO-k nem kezdték meg a tanácsot.	contradictory
Sok véleménye szerint Kuba egy elszigetelt szocialista dinoszaurusz.	Kuba úgy gondolják, hogy egy kevés szocialista dinoszaurusz.	contradictory
ó igen igen a gazdaság, amit gondolok, egy gazdaságos kérdés, ami azzal kapcsolatos	Nem gazdasági kérdés.	contradictory
Minden ismert cél, kivéve Pelosi, szavazott az MFN-ről, és az MFN erős támogatói voltak.	Pelosi az MFN-t szavazta	contradictory
A végső harcok és bokszok között nem lehet világos vonalat rajzolni.	A végső harcok és a boksz közötti különbségek kevések.	entailment
több civilizált lett, és halálos injekciót ad nekik, így biztosan nem lesz büntetés	Halálos injekcióval végezzük, és sokkal civilizáltabb.	entailment
A jogsegély igénybevételéhez a jövedelemnek a szövetségi kormány által meghatározott szegénységi szint 125% -ánál vagy annál alacsonyabbnak kell lennie.	Egy személynek nem adnak ingyenes jogi segítséget, függetlenül attól, hogy milyen keveset tesznek.	contradictory
A túl sok szülő John McCain életéből való elidegenedése.	A szüleinek becsülése John McCain életét fájt neki.	neutral
A külföldi IPO-k elhanyagolása figyelmen kívül hagyja, hogy a külföldi piacok továbbra is hatalmas bizonytalanságot okoznak, még akkor is, ha az amerikai befektetők figyelmen kívül hagyják mindazt, amit a rendszeres jelentések, a vállalati elszámoltathatóság, a nyitott könyvek, az Értékpapír- és Tőzsdefelügyelet magától értetődőnek tartanak.	Valójában a nemzetközi induló vállalkozások több mint 30% -a kudarcot vall az első negyedévben.	neutral
Antiparoseeems városa lassabban mozog, mint a Parikia; sőt, a város szinte alázatos lehet a szezonban.	Parikia egy sokkal lassabb tempójú város, az Antiparo.	contradictory
nem soha nem próbáltam valójában próbáltunk virágokat ültetni ezen a hétvégén, úgyhogy eléggé megkötöztem	Nagyon csinos voltam a hétvégén, mert virágokat ültem.	entailment
A Presort cégek gyűjtik a leveleket, együttműködnek ügyfeleikkel a címük minőségéről, a címük megmunkálhatóságáról, a levelek rendezéséről és a levelek hatékony megadásáról.	A Presort cégek megtagadták az ügyfeleikkel való együttműködést a címükkel kapcsolatban.	contradictory
c) Linda Tripp elárulta.	Engedje le Linda Tripp.	entailment
Bár nem azonosítottunk olyan szervezeteket, amelyek jelentős lépéseket tettek az ilyen intézkedések alkalmazásában, azt tapasztaltuk, hogy a biztonsági és negatív hatások pontosabb mérése az üzleti tevékenységre számos információbiztonsági szakértő érdeklődésének egyik területe.	Számos információbiztonsági szakértő egyre inkább érdekli a biztonság pozitív és negatív hatásainak mérését az üzleti tevékenységekben.	entailment
sikerül gondoskodnia minden otthoni igényemről a szövegszerkesztés és a táblázatok, valamint az adatbázis-adatbázisok keresésének szempontjából	Nem elég a táblázatkezelők vagy a szövegszerkesztési igények otthonról való megismerése szempontjából.	contradictory
igen, de nem gondolod olyan módon, hogy egyfajta zsaruk van, azt hiszem, még mindig a te felelősséged, és és és ma már több információval rendelkezel, amiről tudni tudsz, és vannak olyan dolgok, mint a Nők Liga Szavazók vagy más csoportok	Ez megakadályozza a felelősségét, amit a konstitutánsaihoz köt.	neutral
- A szemét úgy hangzik, mint te. '	Úgy hangzik, mint te.	entailment
Hogyan remélte, hogy az új világ más részein versenyezzen a nagy part menti településekkel?	Az Újvilágban nem voltak tengerparti települések.	contradictory
uh-huh hol van	Nem érdekel, hol van.	contradictory
és nagy különbség van	És van egy jelentős eltérés.	entailment
Jól van két fiúm, akik valójában kilenc évesek, és öt és fél évesen valójában majdnem hat, és óvodában és negyedik osztályban vannak, hogy önmagadról van szó	Két fiúm van.	entailment
és a feleségem Plains-ból származik, ha tudod, hol van Plains	A feleségem iskolába járt Plains-ban.	neutral
Mit gondolsz erről ? 38 Megvizsgáltam a fragmentumot.	Nem érdekel, mit gondolsz.	contradictory
teljesen automata fegyverekért, és most, például Kaliforniában, ahol átmentek	Az automatikus fegyverek számos államban tiltottak.	neutral
Egy évet töltöttem Colorado Springsben a Colorado Springs-i TI-ben	Soha nem voltam Colorado Springsben.	contradictory
A tulajdonosok - a kormány is - hagyományosan megtartották bizonyos szintű belső tervezési és tervezési felügyeleti képességüket annak biztosítására, hogy az új létesítmények elfogadhatóan egyensúlyba hozzák a költségeket, a menetrendet, a minőséget és a teljesítményt.	A tulajdonosok azt tervezik, hogy a létesítményt költségvetés alatt tartják.	entailment
A fekete bőr három sarokos sapka árnyékolta a szemét.	Szemüket ragyogták a fényes nap.	contradictory
um kábítószer-tesztelés nem zavar engem	Nem érdekel a kábítószer-tesztelés, mert nem használom őket.	neutral
Slim azt mondta: - Nem.	Slim azt mondta, hogy ő.	contradictory
Igen, mindent meg tudunk csinálni, hogy tartsuk be	Nem hagyjuk abba a csatlakozást.	entailment
most én is uh még akkor is, ha visszavonultam az oktatásból, én modellezek és tanítok egy modellező ügynökségben	Én nem csináltam semmilyen munkát a nyugdíjba vonulás óta.	contradictory
Milyen meggyőző voltam; Rövid időre magam is összekötöttem.	Szörnyű voltam, hogy meggyőztem senkit.	contradictory
Richardsonnak, hogy Picasso-t komoly művésznek és tiszteletreméltó embernek kell tennie (az inspirált költői gazember helyett), mindenekelőtt Picasso nőkkel való kapcsolataira támaszkodik, írja.	Richardsonnak komoly művésznek és tiszteletreméltó embernek kellett lennie Picasso-nak.	entailment
Azt akarom, hogy szikrázzátok a fejüket.	Azt akarom, hogy csinálj egy kísérletet, ami izgalmas számukra.	neutral
igen igen magam az egyetlen dologról, amit itt nagyon hasznosítok, az alumínium dobozok	Csak vasdobozokat újrahasznosítok.	contradictory
Amikor az arabok keletről elvitték az országot, új vallást, művészetet és társadalmat hoztak, ami elhúzódott az elõbbiekbõl.	Az arabok csak anyagi dolgokat hoztak, amikor átvették a keletet.	contradictory
Tuppence az én lányom!	Kihagyom a Tuppence-t.	contradictory
A modern ír mesterségek és ékszerek legelismertebb helye a DesignYard a Temple Bar Essex utcájában.	A DesignYard ékszerei gyakran rossz minőségűek.	contradictory
Ezáltal túlságosan ritka pillantást vet fel a provinciális életre az előtti Japánban.	Nagyon ritkán nézzük meg, hogyan változott a város élete Japánban a háború után.	contradictory
Ez egy hatalmas kihívás volt.	Egy hibátlan irodai tűzfúró vezetése hatalmas kihívás.	neutral
Bár Izrael mindössze 50 éves, három elsődleges vallási hitének (Juda? Islam, iszlám és kereszténység) gyökerei sok évezredre nyúlnak vissza, és néhány ősi települése a legrégebbi földön van.	Izrael egy évezredes ország volt.	contradictory
Az egyik tényező a vezetés és a személyzet által fenntartott és bemutatott integritás és etikai értékek.	Ezeknek az értékeknek a bemutatása értékes az üzlet képének és hírnevének.	neutral
nem, ahol a szél megszakad, és a sátrak igazán jól voltak, még akkor is, ha éjszaka tizenegy órakor sötétben tettük volna.	Az éjszaka késői sátrai voltak.	entailment
Ha egy ügyet egy állandó független ügyészi hivatalhoz viszonyítanának, sokkal kevésbé lenne igényes, mint egy új független ügyész kinevezése, és kevésbé lesz megbélyegzés.	Egy független ügyész szörnyű ötlet lenne.	contradictory
Aztán eszébe jutott valami, amit 186-ban mondtam neki, tiszteletben tartva azt a hamis telegramot, amely elhagyta Miss Cowley-t.	Miss Cowleyt nem hamisították el egy hamis telegram.	contradictory
A legtöbb ember északról megközelíti Provence-t; a nap melegsége, a piros csempézett tetők, a ciprusfák, a garrigue (scrubland) és a levendula illata riasztja Önt, hogy megérkezett.	Provence-nak nincsenek vörös tetővel vagy ciprusfával rendelkező házai.	contradictory
És ahogy a levelezőm is emlékeztet, az LTCM-et futtató emberek mindent megértettek az ilyen jellegű dolgokról - sőt, ezek a Nobel-díjasok kaptak díjakat, kitalálják, mit fejlesztettek ki a modern opciós árelmélet elmélete alapján.	Az LTCM-et futtató emberek gyengén képzettek voltak és általában képtelenek voltak.	contradictory
Van valami a [Corgan] egész nagyszerűségéről, ami nagyon négy évvel ezelőtt történt.	Corgan mindenki emlékszik 2013-ra.	neutral
Valaki a jövőből - ez soha nem lehetett a múlté - valahogy kihúzta őt a baleset előtt, látszólag; vagy egyébként mélyen befagyott valahogy arra várt, hogy orvosi időre várjon a saját idején túl.	Valaki azt akarta biztosítani, hogy éljen.	neutral
Számos becsülhető ember szentel magának a népszerű kultúránk, az elhanyagolás, a szex és az erőszak megszabadításáért.	Népszerű kultúránk teljesen elhomályos, nem szexuális és erőszakos.	contradictory
Ez egy orosz golf klubja.	A klub népszerű az oroszok körében.	neutral
és aztán van egy Macom, amit grafikához használok	Nem rendelkezem számítógépekkel.	contradictory
Elkezdte a bérleti díjat visszatartani, amíg a bérbeadó nem volt hajlandó megtenni, de aztán a Medi-Cal előnyeit levágták, amikor nem tudott bérleti bevételeket nyújtani.	Fizetett bérleti díjat, de a bérbeadó nem volt hajlandó megjavítani a dolgokat.	contradictory
Nem moron. '	Ez a fickó egy idióta.	contradictory
igen igen, most már öregszenek, így nem annyira felelősek, de még mindig ott vannak, tudod, hogy még időt és időt vesz igénybe	Olyan nagy felelősséggel tartoznak most, mint amikor fiatalabbak voltak.	contradictory
"És egy perc múlva Poirot folytatta: ""Nézzük meg ezt az ügyet."	Poirot egy perc múlva folytatta ...	entailment
ó akarta venni a jelenlegi másodlagos autópálya rendszert és	A jelenlegi másodlagos autópálya rendszer volt a témája.	entailment
A HUD a X. rendelet és a hozzá kapcsolódó nyilatkozatok módosítását kihirdette a RESPA, 12 U.S.C.	A HUD semmit sem tett az X. szabály tekintetében.	contradictory
Ez lehet az ED számára tervezett RAPS4, de további közvetlen tesztelésre van szükség.	Bár az RAPS4 most már az ED számára lett kialakítva, eredetileg más célja volt.	neutral
A projekt célja a modell gyakorlatokkal, programokkal és rendszerekkel kapcsolatos információk beszerzése és közzététele.	A projekt célja a modelltevékenységekkel, programokkal és rendszerekkel kapcsolatos információk megsemmisítése volt.	contradictory
Talán a legszégyenletesebb dolog a PDFA propaganda kampányban az, hogy vezetői jobban tudnak, és maguk is használják a kábítószereket.	A PDFA kampány az állati jogokról szól	contradictory
Talán néhány módszerük nem működik a tartományon.	A technikák csodálatosan működnének a tartományon.	contradictory
A tervet a New York Times Magazinban hirdették meg.	A magazin sosem futtatta a történetet a tervről.	contradictory
A teste merev volt, amikor felemelte a lábát, tíz méter, majd a föld felett.	A mágikus hatalmak lehetővé tették számára, hogy repüljen.	neutral
Azóta Albert szolgált a próbaidő alatt, és egy éjszakai sportbemutatót rögzített a New York City Madison Square Gardenen.	Az ex-con most sportoló.	entailment
1979-ben Egyiptom lett az első arab állam, amely felismerte Izrael államát, és más arab államok is megdöbbentek és Sadat belső ellenállása nőtt.	Egyiptom lett az első arab állam, amely 1979-ben felismerte Izraelet, amikor más arab államok is megrándultak.	entailment
(Kattintson ide a múzeum webhelyére és itt a Weegee mintákra.)	Nem küldjük el a mintákat.	contradictory
a barátom beszélt velem, hogy igazi félelem, amikor magasságban van, de miután a sziklák tetejére kerültünk, eléggé	Félek a magasságoktól, de a barátom beszélt rám.	entailment
Nos, a barátom, láttam, hogy csak egy esély van.	Csak egyetlen esélyt láttam.	entailment
Nem volt az öreg macska dühben, amikor kiderült?	Az öreg macska hónapokig kacagott.	neutral
Másodszor, a kongresszus egy olyan eszközt biztosított az EPA számára, hogy ezt a csökkentést elérje - - egy innovatív piaci alapú kibocsátási egységek kereskedési programja.	A kongresszus lehetőséget adott az EPA számára a szén-dioxid-kibocsátás csökkentésére.	neutral
Jól eszik a spanyolok szenvedélye.	A spanyolok jól eszik, hogy a kedvencük közé tartoznak.	entailment
Ha az ügylet megkötése után megpróbál hitelkártyával fizetni, akkor növelheti az árat, hogy fedezze a kártyadíjakat.	Ha hitelkártyával fizet, akkor növelheti az árat, hogy fedezze a kártyás díjakat.	entailment
a másik, amit el kell látnod, az alvás az ellenséggel	El kell menned a Sleeping With The Enemy-el.	entailment
